PassengerID,Customer_History_ID,Ticket_Booking_Date,Flight_Date,Days_Before_Travel,Traveler_Type,Membership_Status,Origin,Destination,Travel_Class,Peak_Season,Base_Ticket_Price,WiFi_Purchased,WiFi_Price,Lounge_Access_Purchased,Lounge_Price,Meals_Purchased,Meals_Price,Insurance_Purchased,Insurance_Price,Priority_Boarding_Purchased,Priority_Boarding_Price,Carbon_Offset_Purchased,Carbon_Offset_Price,Total_Ancillary_Cost,Final_Ticket_Price
P0182,CH0182,2015-08-02,2015-10-07,66,Leisure,Gold,London,Paris,Economy,No,99,No,0,No,0,Yes,40,No,0,No,0,No,0,40,139
P0182,CH0182,2023-08-28,2023-09-26,29,Leisure,Gold,Frankfurt,Madrid,Economy,No,137,No,0,No,0,Yes,20,No,0,No,0,No,0,20,157
P0182,CH0182,2021-02-09,2021-03-13,32,Leisure,Gold,Amsterdam,Zurich,Economy,No,156,Yes,25,No,0,No,0,No,0,No,0,No,0,25,181
P0182,CH0182,2021-07-28,2021-11-22,117,Leisure,Gold,Rome,London,Economy,No,130,No,0,No,0,Yes,15,No,0,Yes,15,Yes,10,40,170
P0182,CH0182,2021-05-19,2021-09-11,115,Leisure,Gold,Amsterdam,Zurich,Economy,No,158,Yes,15,No,0,Yes,20,No,0,No,0,No,0,35,193
P0182,CH0182,2019-01-14,2019-02-27,44,Leisure,Gold,Madrid,Barcelona,Economy,No,55,Yes,10,No,0,Yes,15,Yes,20,Yes,20,No,0,65,120
P0182,CH0182,2024-06-03,2024-06-05,2,Leisure,Gold,Rome,London,Economy,Yes,104,No,0,No,0,Yes,20,No,0,No,0,No,0,20,124
P0182,CH0182,2018-05-24,2018-09-20,119,Leisure,Gold,Frankfurt,Madrid,Economy,No,146,Yes,25,No,0,No,0,No,0,No,0,Yes,3,28,174
P0182,CH0182,2019-08-17,2019-12-01,106,Leisure,Gold,Rome,London,Economy,Yes,128,Yes,10,No,0,Yes,20,Yes,25,No,0,No,0,55,183
P0182,CH0182,2021-05-28,2021-08-28,92,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,97,Yes,10,No,0,No,0,No,0,No,0,No,0,10,107
P0182,CH0182,2015-08-26,2015-09-17,22,Leisure,Gold,Frankfurt,Madrid,Economy,No,131,No,0,No,0,Yes,20,No,0,No,0,No,0,20,151
P0182,CH0182,2021-02-08,2021-06-04,116,Leisure,Gold,Munich,Vienna,Economy,Yes,66,Yes,15,No,0,No,0,No,0,Yes,10,No,0,25,91
P0182,CH0182,2018-04-02,2018-07-14,103,Leisure,Gold,Munich,Vienna,Economy,Yes,75,No,0,No,0,Yes,40,Yes,15,Yes,5,No,0,60,135
P0182,CH0182,2021-09-16,2021-09-20,4,Leisure,Gold,Rome,London,Economy,No,122,No,0,No,0,Yes,40,Yes,10,No,0,No,0,50,172
P0182,CH0182,2016-07-30,2016-11-02,95,Leisure,Gold,Madrid,Barcelona,Economy,No,66,Yes,25,No,0,Yes,30,No,0,No,0,Yes,15,70,136
P0182,CH0182,2020-11-20,2021-01-14,55,Leisure,Gold,Rome,London,Economy,No,114,Yes,15,No,0,Yes,40,Yes,10,No,0,Yes,3,68,182
P0182,CH0182,2014-11-10,2015-01-10,61,Leisure,Gold,Paris,Rome,Economy,No,107,Yes,20,No,0,Yes,15,Yes,15,Yes,20,Yes,10,80,187
P0182,CH0182,2020-09-07,2020-11-05,59,Leisure,Gold,Paris,Rome,Economy,No,151,No,0,No,0,No,0,Yes,25,No,0,No,0,25,176
P0182,CH0182,2024-08-15,2024-10-28,74,Leisure,Gold,Rome,London,Economy,No,154,No,0,No,0,Yes,40,No,0,No,0,No,0,40,194
P0182,CH0182,2020-10-18,2020-11-14,27,Leisure,Gold,Rome,London,Economy,No,95,No,0,No,0,Yes,30,No,0,Yes,20,No,0,50,145
P0182,CH0182,2024-10-23,2025-02-11,111,Leisure,Gold,Madrid,Barcelona,Economy,No,68,Yes,25,No,0,No,0,Yes,10,No,0,No,0,35,103
P0182,CH0182,2023-09-13,2023-09-18,5,Leisure,Gold,Frankfurt,Madrid,Economy,No,180,Yes,30,No,0,No,0,No,0,No,0,Yes,15,45,225
P0182,CH0182,2018-07-10,2018-10-01,83,Leisure,Gold,London,Paris,Economy,No,105,No,0,No,0,No,0,No,0,Yes,10,Yes,15,25,130
P0182,CH0182,2017-05-23,2017-08-13,82,Leisure,Gold,Munich,Vienna,Economy,Yes,133,Yes,30,No,0,No,0,No,0,No,0,Yes,15,45,178
P0182,CH0182,2023-06-02,2023-07-22,50,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,150,No,0,No,0,Yes,20,No,0,No,0,Yes,5,25,175
P0182,CH0182,2021-08-21,2021-12-10,111,Leisure,Gold,London,Berlin,Economy,Yes,131,Yes,20,No,0,Yes,40,No,0,No,0,No,0,60,191
P0182,CH0182,2015-09-18,2015-09-24,6,Leisure,Gold,Rome,London,Economy,No,94,Yes,15,No,0,Yes,30,No,0,Yes,20,No,0,65,159
P0182,CH0182,2019-10-21,2019-11-16,26,Leisure,Gold,Berlin,Amsterdam,Economy,No,103,Yes,15,No,0,Yes,30,No,0,No,0,No,0,45,148
P0182,CH0182,2025-08-30,2025-10-10,41,Leisure,Gold,Vienna,Prague,Economy,No,68,No,0,No,0,Yes,30,No,0,Yes,10,Yes,3,43,111
P0182,CH0182,2018-01-11,2018-04-16,95,Leisure,Gold,London,Paris,Economy,No,100,No,0,No,0,No,0,No,0,No,0,No,0,0,100
P0182,CH0182,2018-01-27,2018-04-22,85,Leisure,Gold,Amsterdam,Zurich,Economy,No,140,No,0,No,0,Yes,20,No,0,No,0,No,0,20,160
P0182,CH0182,2023-11-27,2024-02-11,76,Leisure,Gold,Amsterdam,Zurich,Economy,No,100,No,0,No,0,No,0,Yes,25,No,0,Yes,5,30,130
P0182,CH0182,2024-09-17,2025-01-01,106,Leisure,Gold,London,Paris,Economy,No,102,No,0,No,0,No,0,Yes,20,No,0,Yes,10,30,132
P0182,CH0182,2018-03-08,2018-04-19,42,Leisure,Gold,Berlin,Amsterdam,Economy,No,113,No,0,No,0,Yes,30,No,0,No,0,No,0,30,143
P0182,CH0182,2022-04-08,2022-05-25,47,Leisure,Gold,London,Berlin,Economy,No,147,Yes,15,No,0,Yes,20,No,0,Yes,15,No,0,50,197
P0182,CH0182,2024-10-25,2024-11-04,10,Leisure,Gold,Rome,London,Economy,No,93,Yes,30,No,0,No,0,No,0,Yes,5,No,0,35,128
P0182,CH0182,2015-05-04,2015-05-24,20,Leisure,Gold,Munich,Vienna,Economy,No,84,Yes,20,No,0,Yes,20,Yes,10,No,0,No,0,50,134
P0182,CH0182,2018-04-15,2018-08-06,113,Leisure,Gold,Madrid,Barcelona,Economy,Yes,57,Yes,20,No,0,No,0,No,0,No,0,Yes,10,30,87
P0182,CH0182,2023-06-14,2023-07-11,27,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,105,No,0,No,0,Yes,20,No,0,Yes,10,No,0,30,135
P0182,CH0182,2015-03-01,2015-04-21,51,Leisure,Gold,Paris,Rome,Economy,No,164,No,0,No,0,No,0,No,0,No,0,No,0,0,164
P0182,CH0182,2017-05-09,2017-08-19,102,Leisure,Gold,London,Berlin,Economy,Yes,144,Yes,15,No,0,No,0,No,0,Yes,10,Yes,5,30,174
P0182,CH0182,2016-03-19,2016-03-27,8,Leisure,Gold,Vienna,Prague,Economy,No,83,Yes,20,No,0,No,0,No,0,Yes,20,No,0,40,123
P0182,CH0182,2021-06-26,2021-08-13,48,Leisure,Gold,Madrid,Barcelona,Economy,Yes,94,Yes,15,No,0,Yes,15,No,0,Yes,10,Yes,3,43,137
P0182,CH0182,2019-02-01,2019-04-07,65,Leisure,Gold,Vienna,Prague,Economy,No,107,Yes,10,No,0,No,0,No,0,Yes,20,No,0,30,137
P0182,CH0182,2021-06-04,2021-07-07,33,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,141,Yes,25,No,0,No,0,No,0,No,0,No,0,25,166
P0182,CH0182,2025-02-21,2025-04-02,40,Leisure,Gold,London,Paris,Economy,No,81,Yes,10,No,0,Yes,20,No,0,Yes,15,Yes,5,50,131
P0182,CH0182,2024-10-07,2024-11-11,35,Leisure,Gold,Munich,Vienna,Economy,No,81,Yes,10,No,0,No,0,No,0,No,0,No,0,10,91
P0182,CH0182,2014-10-17,2015-01-13,88,Leisure,Gold,Rome,London,Economy,No,119,No,0,No,0,Yes,15,No,0,Yes,5,Yes,3,23,142
P0182,CH0182,2015-06-10,2015-06-24,14,Leisure,Gold,London,Berlin,Economy,Yes,116,Yes,15,No,0,Yes,30,Yes,10,No,0,Yes,5,60,176
P0182,CH0182,2024-04-28,2024-07-20,83,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,140,No,0,No,0,Yes,40,No,0,No,0,No,0,40,180
P0182,CH0182,2024-12-11,2024-12-20,9,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,131,No,0,No,0,Yes,40,Yes,20,Yes,15,Yes,15,90,221
P0182,CH0182,2021-03-07,2021-05-18,72,Leisure,Gold,Amsterdam,Zurich,Economy,No,136,Yes,25,No,0,Yes,15,Yes,20,No,0,Yes,15,75,211
P0183,CH0183,2019-11-21,2020-03-12,112,Leisure,Gold,Berlin,Amsterdam,Economy,No,81,Yes,25,No,0,Yes,40,Yes,15,Yes,15,No,0,95,176
P0183,CH0183,2019-06-09,2019-06-17,8,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,131,Yes,10,No,0,Yes,20,No,0,Yes,15,No,0,45,176
P0183,CH0183,2018-09-27,2018-12-08,72,Leisure,Gold,London,Berlin,Economy,Yes,84,Yes,10,No,0,No,0,No,0,No,0,No,0,10,94
P0183,CH0183,2014-06-12,2014-07-27,45,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,129,No,0,No,0,Yes,30,No,0,No,0,No,0,30,159
P0183,CH0183,2019-05-22,2019-09-17,118,Leisure,Gold,Munich,Vienna,Economy,No,105,No,0,No,0,Yes,15,No,0,No,0,No,0,15,120
P0183,CH0183,2023-04-11,2023-08-05,116,Leisure,Gold,London,Paris,Economy,Yes,80,Yes,30,No,0,Yes,15,No,0,Yes,5,No,0,50,130
P0183,CH0183,2017-07-07,2017-09-01,56,Leisure,Gold,London,Berlin,Economy,No,82,No,0,No,0,No,0,No,0,Yes,20,No,0,20,102
P0183,CH0183,2014-11-22,2015-03-12,110,Leisure,Gold,Rome,London,Economy,No,159,No,0,No,0,Yes,20,Yes,25,No,0,No,0,45,204
P0183,CH0183,2025-12-17,2025-12-20,3,Leisure,Gold,Frankfurt,Madrid,Economy,Yes,179,No,0,No,0,Yes,30,No,0,Yes,15,No,0,45,224
P0183,CH0183,2014-07-11,2014-10-14,95,Leisure,Gold,Amsterdam,Zurich,Economy,No,145,No,0,No,0,Yes,20,Yes,25,No,0,No,0,45,190
P0183,CH0183,2016-06-12,2016-08-24,73,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,92,No,0,No,0,No,0,No,0,No,0,No,0,0,92
P0183,CH0183,2018-09-27,2018-10-08,11,Leisure,Gold,Rome,London,Economy,No,92,Yes,15,No,0,No,0,No,0,Yes,10,No,0,25,117
P0183,CH0183,2018-04-14,2018-06-06,53,Leisure,Gold,London,Paris,Economy,Yes,75,No,0,No,0,No,0,No,0,No,0,No,0,0,75
P0183,CH0183,2021-08-11,2021-09-10,30,Leisure,Gold,Rome,London,Economy,No,131,Yes,30,No,0,Yes,20,No,0,Yes,15,No,0,65,196
P0183,CH0183,2025-04-26,2025-08-20,116,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,86,No,0,No,0,No,0,Yes,25,Yes,20,No,0,45,131
P0183,CH0183,2021-03-13,2021-03-26,13,Leisure,Gold,London,Paris,Economy,No,74,Yes,15,No,0,No,0,No,0,No,0,No,0,15,89
P0183,CH0183,2025-03-09,2025-04-15,37,Leisure,Gold,Rome,London,Economy,No,96,Yes,15,No,0,Yes,40,No,0,Yes,10,No,0,65,161
P0183,CH0183,2020-08-17,2020-11-28,103,Leisure,Gold,Frankfurt,Madrid,Economy,No,110,Yes,15,No,0,Yes,15,No,0,Yes,15,No,0,45,155
P0183,CH0183,2022-03-24,2022-06-18,86,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,138,No,0,No,0,Yes,20,Yes,25,No,0,No,0,45,183
P0183,CH0183,2021-09-06,2021-12-25,110,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,116,Yes,20,No,0,Yes,30,No,0,Yes,10,No,0,60,176
P0183,CH0183,2018-10-18,2019-01-10,84,Leisure,Gold,Frankfurt,Madrid,Economy,No,117,Yes,25,No,0,Yes,40,No,0,No,0,No,0,65,182
P0183,CH0183,2023-05-19,2023-05-20,1,Leisure,Gold,London,Berlin,Economy,No,73,No,0,No,0,Yes,20,No,0,No,0,No,0,20,93
P0183,CH0183,2019-02-28,2019-03-04,4,Leisure,Gold,Madrid,Barcelona,Economy,No,61,No,0,No,0,Yes,30,No,0,Yes,15,No,0,45,106
P0183,CH0183,2019-04-30,2019-06-28,59,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,108,Yes,10,No,0,No,0,No,0,No,0,No,0,10,118
P0183,CH0183,2025-08-14,2025-09-22,39,Leisure,Gold,Munich,Vienna,Economy,No,126,No,0,No,0,No,0,No,0,No,0,No,0,0,126
P0183,CH0183,2014-03-08,2014-04-17,40,Leisure,Gold,Amsterdam,Zurich,Economy,No,137,Yes,15,No,0,Yes,40,No,0,No,0,No,0,55,192
P0183,CH0183,2024-08-30,2024-09-14,15,Leisure,Gold,Munich,Vienna,Economy,No,88,Yes,25,No,0,No,0,No,0,Yes,5,No,0,30,118
P0183,CH0183,2017-12-11,2018-01-12,32,Leisure,Gold,Madrid,Barcelona,Economy,No,64,Yes,20,No,0,No,0,No,0,No,0,No,0,20,84
P0183,CH0183,2018-01-12,2018-02-06,25,Leisure,Gold,Paris,Rome,Economy,No,146,Yes,20,No,0,No,0,No,0,No,0,No,0,20,166
P0183,CH0183,2019-05-03,2019-06-27,55,Leisure,Gold,Paris,Rome,Economy,Yes,165,No,0,No,0,Yes,30,No,0,Yes,15,No,0,45,210
P0183,CH0183,2014-09-16,2014-10-16,30,Leisure,Gold,Madrid,Barcelona,Economy,No,58,No,0,No,0,Yes,30,No,0,No,0,No,0,30,88
P0183,CH0183,2018-10-06,2018-11-08,33,Leisure,Gold,Berlin,Amsterdam,Economy,No,92,No,0,No,0,Yes,30,No,0,Yes,10,No,0,40,132
P0183,CH0183,2014-08-22,2014-12-12,112,Leisure,Gold,Paris,Rome,Economy,Yes,97,Yes,15,No,0,Yes,20,No,0,No,0,No,0,35,132
P0183,CH0183,2022-08-01,2022-08-23,22,Leisure,Gold,Paris,Rome,Economy,Yes,151,Yes,20,No,0,No,0,No,0,No,0,No,0,20,171
P0183,CH0183,2025-04-08,2025-07-27,110,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,91,Yes,30,No,0,Yes,30,Yes,20,Yes,15,No,0,95,186
P0183,CH0183,2023-03-05,2023-03-13,8,Leisure,Gold,Vienna,Prague,Economy,No,107,No,0,No,0,No,0,Yes,15,No,0,No,0,15,122
P0183,CH0183,2021-06-12,2021-07-01,19,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,142,No,0,No,0,Yes,20,No,0,Yes,15,Yes,5,40,182
P0183,CH0183,2021-07-15,2021-11-03,111,Leisure,Gold,Berlin,Amsterdam,Economy,No,89,Yes,20,No,0,No,0,No,0,No,0,No,0,20,109
P0183,CH0183,2017-03-06,2017-03-19,13,Leisure,Gold,Paris,Rome,Economy,No,125,No,0,No,0,Yes,40,Yes,15,Yes,15,No,0,70,195
P0183,CH0183,2022-02-04,2022-03-28,52,Leisure,Gold,Amsterdam,Zurich,Economy,No,103,No,0,No,0,No,0,No,0,No,0,No,0,0,103
P0183,CH0183,2017-01-15,2017-02-27,43,Leisure,Gold,Munich,Vienna,Economy,No,112,Yes,20,No,0,No,0,No,0,No,0,No,0,20,132
P0183,CH0183,2016-05-07,2016-06-26,50,Leisure,Gold,Munich,Vienna,Economy,Yes,64,No,0,No,0,Yes,15,Yes,15,Yes,15,No,0,45,109
P0183,CH0183,2021-01-08,2021-04-20,102,Leisure,Gold,Paris,Rome,Economy,No,161,No,0,No,0,Yes,40,No,0,Yes,5,No,0,45,206
P0183,CH0183,2023-06-06,2023-09-25,111,Leisure,Gold,Paris,Rome,Economy,No,95,Yes,20,No,0,No,0,Yes,20,No,0,No,0,40,135
P0183,CH0183,2019-10-09,2019-10-17,8,Leisure,Gold,London,Berlin,Economy,No,130,No,0,No,0,Yes,40,Yes,20,No,0,Yes,5,65,195
P0183,CH0183,2025-11-23,2025-12-27,34,Leisure,Gold,Rome,London,Economy,Yes,114,Yes,30,No,0,Yes,15,No,0,No,0,No,0,45,159
P0183,CH0183,2023-05-20,2023-06-24,35,Leisure,Gold,Vienna,Prague,Economy,Yes,86,No,0,No,0,Yes,20,Yes,15,No,0,Yes,3,38,124
P0183,CH0183,2024-01-28,2024-05-04,97,Leisure,Gold,London,Paris,Economy,No,89,No,0,No,0,Yes,15,No,0,No,0,No,0,15,104
P0183,CH0183,2019-12-31,2020-01-25,25,Leisure,Gold,London,Berlin,Economy,No,143,No,0,No,0,Yes,40,No,0,Yes,20,No,0,60,203
P0183,CH0183,2018-12-18,2019-01-17,30,Leisure,Gold,Berlin,Amsterdam,Economy,No,102,No,0,No,0,Yes,20,No,0,No,0,No,0,20,122
P0183,CH0183,2025-09-10,2025-10-23,43,Leisure,Gold,Rome,London,Economy,No,150,No,0,No,0,Yes,40,No,0,No,0,No,0,40,190
P0183,CH0183,2019-09-05,2019-12-20,106,Leisure,Gold,Madrid,Barcelona,Economy,Yes,82,No,0,No,0,Yes,40,No,0,Yes,5,Yes,5,50,132
P0183,CH0183,2016-07-02,2016-09-17,77,Leisure,Gold,London,Berlin,Economy,No,123,No,0,No,0,Yes,20,Yes,25,No,0,No,0,45,168
P0183,CH0183,2014-10-26,2015-02-14,111,Leisure,Gold,Frankfurt,Madrid,Economy,No,121,No,0,No,0,Yes,15,No,0,Yes,20,No,0,35,156
P0183,CH0183,2024-03-29,2024-05-05,37,Leisure,Gold,London,Paris,Economy,No,88,No,0,No,0,Yes,20,No,0,No,0,No,0,20,108
P0183,CH0183,2015-04-09,2015-04-21,12,Leisure,Gold,Frankfurt,Madrid,Economy,No,121,Yes,10,No,0,Yes,20,Yes,20,No,0,No,0,50,171
P0183,CH0183,2014-05-14,2014-08-16,94,Leisure,Gold,Vienna,Prague,Economy,Yes,85,No,0,No,0,Yes,40,No,0,Yes,20,No,0,60,145
P0183,CH0183,2024-08-10,2024-10-10,61,Leisure,Gold,London,Berlin,Economy,No,117,Yes,30,No,0,Yes,40,Yes,15,No,0,Yes,5,90,207
P0183,CH0183,2022-12-26,2023-02-08,44,Leisure,Gold,London,Berlin,Economy,No,79,No,0,No,0,Yes,15,Yes,20,No,0,No,0,35,114
P0183,CH0183,2015-02-11,2015-03-15,32,Leisure,Gold,Vienna,Prague,Economy,No,72,No,0,No,0,Yes,15,No,0,Yes,20,No,0,35,107
P0183,CH0183,2023-03-15,2023-03-19,4,Leisure,Gold,Madrid,Barcelona,Economy,No,75,Yes,25,No,0,No,0,No,0,Yes,20,No,0,45,120
P0183,CH0183,2023-07-09,2023-11-03,117,Leisure,Gold,Paris,Rome,Economy,No,134,Yes,15,No,0,No,0,No,0,No,0,No,0,15,149
P0183,CH0183,2025-08-06,2025-10-13,68,Leisure,Gold,London,Berlin,Economy,No,106,Yes,20,No,0,Yes,40,Yes,10,Yes,15,No,0,85,191
P0183,CH0183,2018-12-26,2019-01-22,27,Leisure,Gold,Munich,Vienna,Economy,No,68,Yes,25,No,0,Yes,15,No,0,Yes,20,Yes,5,65,133
P0183,CH0183,2024-07-25,2024-10-09,76,Leisure,Gold,Paris,Rome,Economy,No,152,No,0,No,0,Yes,30,No,0,Yes,15,No,0,45,197
P0183,CH0183,2017-02-27,2017-05-26,88,Leisure,Gold,London,Paris,Economy,No,101,Yes,20,No,0,Yes,40,No,0,No,0,Yes,3,63,164
P0183,CH0183,2016-05-26,2016-06-04,9,Leisure,Gold,Frankfurt,Madrid,Economy,Yes,164,Yes,30,No,0,No,0,No,0,Yes,5,Yes,15,50,214
P0183,CH0183,2024-05-17,2024-05-27,10,Leisure,Gold,Madrid,Barcelona,Economy,No,84,Yes,30,No,0,Yes,30,No,0,No,0,Yes,15,75,159
P0183,CH0183,2015-03-02,2015-04-10,39,Leisure,Gold,Amsterdam,Zurich,Economy,No,150,No,0,No,0,Yes,20,Yes,25,No,0,Yes,3,48,198
P0183,CH0183,2024-02-23,2024-03-18,24,Leisure,Gold,London,Paris,Economy,No,80,Yes,20,No,0,Yes,30,No,0,No,0,No,0,50,130
P0183,CH0183,2018-03-15,2018-03-22,7,Leisure,Gold,Paris,Rome,Economy,No,121,Yes,15,No,0,Yes,15,No,0,Yes,20,No,0,50,171
P0183,CH0183,2019-05-21,2019-07-18,58,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,146,No,0,No,0,No,0,No,0,No,0,Yes,10,10,156
P0183,CH0183,2015-04-17,2015-06-26,70,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,97,Yes,10,No,0,Yes,40,No,0,No,0,No,0,50,147
P0183,CH0183,2017-01-12,2017-02-28,47,Leisure,Gold,Berlin,Amsterdam,Economy,No,108,No,0,No,0,No,0,Yes,20,Yes,10,No,0,30,138
P0183,CH0183,2021-10-12,2021-11-15,34,Leisure,Gold,Rome,London,Economy,No,152,No,0,No,0,No,0,No,0,Yes,5,No,0,5,157
P0183,CH0183,2020-10-29,2021-02-04,98,Leisure,Gold,Rome,London,Economy,No,115,Yes,20,No,0,No,0,Yes,10,No,0,Yes,3,33,148
P0183,CH0183,2018-07-25,2018-09-15,52,Leisure,Gold,London,Paris,Economy,No,92,No,0,No,0,Yes,30,No,0,Yes,15,No,0,45,137
P0183,CH0183,2025-02-21,2025-03-11,18,Leisure,Gold,Rome,London,Economy,No,137,No,0,No,0,Yes,40,Yes,25,Yes,5,No,0,70,207
P0183,CH0183,2025-07-08,2025-08-11,34,Leisure,Gold,Rome,London,Economy,Yes,94,Yes,20,No,0,Yes,15,No,0,Yes,5,No,0,40,134
P0183,CH0183,2022-11-29,2023-02-17,80,Leisure,Gold,Paris,Rome,Economy,No,105,Yes,30,No,0,Yes,15,Yes,25,No,0,No,0,70,175
P0184,CH0184,2023-04-16,2023-06-19,64,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,82,Yes,15,No,0,Yes,40,No,0,No,0,No,0,55,137
P0184,CH0184,2025-03-29,2025-06-05,68,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,104,Yes,10,No,0,No,0,No,0,No,0,Yes,3,13,117
P0184,CH0184,2015-03-09,2015-07-05,118,Leisure,Gold,Munich,Vienna,Economy,Yes,127,No,0,No,0,No,0,No,0,No,0,No,0,0,127
P0184,CH0184,2021-03-28,2021-05-22,55,Leisure,Gold,London,Paris,Economy,No,91,Yes,30,No,0,Yes,20,No,0,Yes,5,No,0,55,146
P0184,CH0184,2020-05-01,2020-06-16,46,Leisure,Gold,Munich,Vienna,Economy,Yes,60,No,0,No,0,Yes,40,No,0,Yes,10,No,0,50,110
P0184,CH0184,2021-08-27,2021-12-11,106,Leisure,Gold,Paris,Rome,Economy,Yes,139,No,0,No,0,Yes,15,No,0,Yes,5,Yes,5,25,164
P0184,CH0184,2021-03-21,2021-04-14,24,Leisure,Gold,Berlin,Amsterdam,Economy,No,106,Yes,15,No,0,Yes,15,No,0,Yes,10,No,0,40,146
P0184,CH0184,2022-01-11,2022-04-18,97,Leisure,Gold,London,Paris,Economy,No,111,No,0,No,0,No,0,No,0,No,0,No,0,0,111
P0184,CH0184,2025-03-29,2025-05-21,53,Leisure,Gold,London,Berlin,Economy,No,126,Yes,30,No,0,No,0,No,0,No,0,No,0,30,156
P0184,CH0184,2021-10-25,2021-11-14,20,Leisure,Gold,Paris,Rome,Economy,No,107,No,0,No,0,Yes,30,No,0,No,0,No,0,30,137
P0184,CH0184,2019-10-21,2019-11-04,14,Leisure,Gold,Paris,Rome,Economy,No,143,Yes,30,No,0,Yes,15,Yes,20,Yes,5,No,0,70,213
P0184,CH0184,2018-12-23,2019-04-03,101,Leisure,Gold,Berlin,Amsterdam,Economy,No,148,Yes,30,No,0,No,0,Yes,20,No,0,No,0,50,198
P0184,CH0184,2020-04-24,2020-06-13,50,Leisure,Gold,Vienna,Prague,Economy,Yes,60,Yes,15,No,0,Yes,30,Yes,20,Yes,20,No,0,85,145
P0184,CH0184,2015-04-09,2015-06-01,53,Leisure,Gold,Paris,Rome,Economy,Yes,108,Yes,25,No,0,Yes,20,No,0,No,0,Yes,10,55,163
P0184,CH0184,2022-06-25,2022-09-25,92,Leisure,Gold,London,Berlin,Economy,No,92,No,0,No,0,Yes,40,No,0,No,0,No,0,40,132
P0184,CH0184,2023-09-12,2023-11-12,61,Leisure,Gold,Berlin,Amsterdam,Economy,No,141,Yes,15,No,0,Yes,15,No,0,No,0,Yes,15,45,186
P0184,CH0184,2016-10-10,2016-12-08,59,Leisure,Gold,Amsterdam,Zurich,Economy,Yes,112,Yes,25,No,0,Yes,40,No,0,Yes,20,Yes,5,90,202
P0184,CH0184,2018-05-24,2018-07-23,60,Leisure,Gold,Frankfurt,Madrid,Economy,Yes,162,Yes,15,No,0,No,0,No,0,No,0,Yes,10,25,187
P0184,CH0184,2016-12-07,2017-01-18,42,Leisure,Gold,London,Paris,Economy,No,72,No,0,No,0,No,0,No,0,Yes,5,Yes,3,8,80
P0184,CH0184,2022-07-11,2022-09-10,61,Leisure,Gold,Amsterdam,Zurich,Economy,No,124,Yes,30,No,0,No,0,Yes,10,Yes,20,No,0,60,184
P0184,CH0184,2019-12-09,2019-12-15,6,Leisure,Gold,Berlin,Amsterdam,Economy,Yes,107,Yes,25,No,0,No,0,No,0,No,0,No,0,25,132
P0184,CH0184,2020-12-29,2021-01-19,21,Leisure,Gold,Amsterdam,Zurich,Economy,No,153,Yes,15,No,0,No,0,No,0,Yes,10,No,0,25,178
P0184,CH0184,2017-04-19,2017-05-23,34,Leisure,Gold,Amsterdam,Zurich,Economy,No,138,Yes,30,No,0,Yes,40,No,0,No,0,No,0,70,208
P0184,CH0184,2022-03-31,2022-05-12,42,Leisure,Gold,London,Paris,Economy,No,92,No,0,No,0,No,0,No,0,Yes,10,No,0,10,102
P0184,CH0184,2018-08-07,2018-11-28,113,Leisure,Gold,Frankfurt,Madrid,Economy,No,149,Yes,15,No,0,No,0,No,0,No,0,No,0,15,164
P0184,CH0184,2022-01-13,2022-03-20,66,Leisure,Gold,London,Berlin,Economy,No,115,No,0,No,0,No,0,No,0,No,0,No,0,0,115
P0184,CH0184,2013-12-31,2014-04-04,94,Leisure,Gold,Vienna,Prague,Economy,No,80,Yes,30,No,0,Yes,40,Yes,15,No,0,No,0,85,165
P0184,CH0184,2024-03-25,2024-05-06,42,Leisure,Gold,Amsterdam,Zurich,Economy,No,85,No,0,No,0,Yes,15,Yes,15,No,0,No,0,30,115
P0184,CH0184,2024-07-21,2024-08-07,17,Leisure,Gold,Paris,Rome,Economy,Yes,152,Yes,20,No,0,Yes,15,No,0,No,0,No,0,35,187
P0184,CH0184,2016-01-18,2016-05-16,119,Leisure,Gold,Munich,Vienna,Economy,No,113,No,0,No,0,No,0,No,0,No,0,No,0,0,113
P0184,CH0184,2021-02-09,2021-04-23,73,Leisure,Gold,London,Paris,Economy,No,114,Yes,30,No,0,Yes,40,No,0,Yes,20,No,0,90,204
